web_Link,Production Name,Director,Composer/Lyricist,Playwright,Rights Holder,Preview Date,Opening Date,Closing Date,Scraped Date,Category,theatre
https://www.ibdb.com/broadway-production/summer-517215,Summer,Des McAnuff,Bill BrendleandRon Melrose,"Colman Domingo,Robert CaryandDes McAnuff","Tommy Mottola,The Dodgers,Steven A. and Alexandra Cohen,Thalia Sodi,Courtney Sachs,Ollawood Productions,Lawrence S. Toppall,Rodney Rigby,Morris Goldfarb,James L. Nederlander,Universal Music GroupandThe John Gore Organization","Mar 28, 2018","Apr 23, 2018","Dec 30, 2018",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/charlie-and-the-chocolate-factory-509567,Charlie and the Chocolate Factory,Sam Mendes,Scott WittmanandMarc Shaiman,David Greig,"Warner Bros. Theatre Ventures,Langley Park ProductionsandNeal Street Productions","Mar 28, 2017","Apr 23, 2017","Jan 14, 2018",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/my-love-letter-to-broadway-510068,My Love Letter to Broadway,Richard Jay-Alexander,,,,"Nov 02, 2016","Nov 02, 2016","Nov 13, 2016",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/frankie-valli-and-the-four-seasons-on-broadway-509191,Frankie Valli and the Four Seasons On Broadway,,,,Jason StoneandMaximum Entertainment,"Oct 21, 2016","Oct 21, 2016","Oct 29, 2016",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/finding-neverland-498337,Finding Neverland,Diane Paulus,Gary BarlowandEliot Kennedy,James Graham,"Weinstein Live Entertainment,Len Blavatnik,Ron Burkle,Radenko Milakovic,Bryan CranstonandThe Madison Square Garden Company","Mar 15, 2015","Apr 15, 2015","Aug 21, 2016",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/motown-the-musical-493342,Motown The Musical,Charles Randolph-Wright,The Legendary Motown Catalog,Berry Gordy,"Kevin McCollum,Doug MorrisandBerry Gordy","Mar 11, 2013","Apr 14, 2013","Jan 18, 2015",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/a-christmas-story-the-musical-493218,A Christmas Story The Musical,John Rando,Benj PasekandJustin Paul,Joseph Robinette,"Gerald Goehring,Roy Miller,Michael F. Mitri,Pat Flicker Addiss,Peter Billingsley,Timothy Laczynski,Mariano Tolentino Jr.,Louise H. Beard,Michael Filerman,Scott Hart,Alison Eckert,Bob Bartner,Michael Jenkins,Angela MilonasandBradford W. Smith","Nov 07, 2012","Nov 19, 2012","Dec 30, 2012",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/ghost-the-musical-490920,Ghost The Musical,Matthew Warchus,"Bruce Joel Rubin,Dave StewartandGlen Ballard",Bruce Joel Rubin,"Colin Ingram,Hello Entertainment / David Garfinkle,Donovan Mannato,MJE Productions,Patricia LambrechtandAdam Silberman","Mar 15, 2012","Apr 23, 2012","Aug 18, 2012",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/the-addams-family-484632,The Addams Family,Phelim McDermottandJulian Crouch,Andrew Lippa,Marshall BrickmanandRick Elice,"Stuart Oken,Roy Furman,Michael Leavitt,Five Cent Productions,Stephen Schuler,Decca Theatricals,Scott M. Delman,Stuart Ditsky,Terry Allen Kramer,Stephanie P. McClelland,James L. Nederlander,Eva Price,Jam Theatricals / Mary Lu Roffe,Pittsburgh CLO / Gutterman-Swinsky,Vivek Tiwary / Gary Kaplan,The Weinstein Company / Clarence, LLCandAdam Zotovich / Tribe Theatricals","Mar 08, 2010","Apr 08, 2010","Dec 31, 2011",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/the-little-mermaid-456222,The Little Mermaid,Francesca Zambello,Howard AshmanandGlenn Slater,Doug Wright,Disney Theatrical Productions (under the direction of Thomas Schumacher),"Nov 03, 2007","Jan 10, 2008","Aug 30, 2009",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/beauty-and-the-beast-4602,Beauty and the Beast,Robert Jess Roth,Howard AshmanandTim Rice,Linda Woolverton,Walt Disney Productions,"Mar 09, 1994","Apr 18, 1994","Jul 29, 2007",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/titanic-4746,Titanic,Richard Jones,Maury Yeston,,"Dodger Endemol Theatricals,Richard S. PechterandThe John F. Kennedy Center for the Performing Arts","Mar 29, 1997","Apr 23, 1997","Mar 21, 1999",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
